mesh_id,trait_portal,similarity,source,subsource,n_rows
"['D002607', 'D005923', 'D006551', 'D006849', 'D009396', 'D009404', 'D014718', 'D020371', 'D030321', 'D040181', 'D052159']",Genetic_steroidresistant_nephrotic_syndrome_Orphanet_656,0.513,pigean,orphanet,48
"['D001176', 'D003638', 'D004535', 'D005199', 'D005350', 'D006958', 'D009396', 'D010013', 'D030321', 'D040181', 'D052159']",Nephroblastoma_Orphanet_654,0.513,pigean,orphanet,23
['D002446'],gcat_trait_celiac_disease,0.512,pigean,gcat,40
['D002446'],Celiac,0.512,pigean,portal,51
"['D000015', 'D010009', 'D016864', 'D018268']",Adrenocortical_carcinoma_Orphanet_1501,0.51,pigean,orphanet,47
"['D000073376', 'D002607', 'D003057', 'D010264', 'D014983', 'D054463']",Trichothiodystrophy_Orphanet_33364,0.507,pigean,orphanet,21
"['D003057', 'D005199', 'D007248', 'D014983', 'D020820']",Fanconi_anemia_Orphanet_84,0.507,pigean,orphanet,15
"['D003057', 'D005199', 'D014983', 'D054463']",Xeroderma_pigmentosum_Orphanet_910,0.507,pigean,orphanet,7
"['D003057', 'D010787', 'D014983', 'D054463']",Cockayne_syndrome_Orphanet_191,0.507,pigean,orphanet,7
['D011628'],gcat_trait_puberty_onset_measurement,0.5,pigean,gcat,36
"['D011628', 'D008572']",gcat_trait_age_at_menarche,0.5,pigean,gcat,65
['D011628'],gcat_trait_age_at_voice_drop,0.5,pigean,gcat,18
['D006981'],gcat_trait_thyroxine_measurement,0.496,pigean,gcat,30
"['D008594', 'D008593']",gcat_trait_age_at_menopause,0.493,pigean,gcat,25
['D052439'],gcat_trait_very_longchain_saturated_fatty_acid_measurement,0.489,pigean,gcat,38
['D052439'],gcat_trait_omega6_polyunsaturated_fatty_acid_measurement,0.489,pigean,gcat,78
"['D000090542', 'D006937', 'D006938', 'D006952', 'D006995', 'D046150']",Homozygous_familial_hypercholesterolemia_Orphanet_391665,0.489,pigean,orphanet,66
['D052439'],gcat_trait_gammalinolenic_acid_measurement,0.489,pigean,gcat,15
['D052439'],gcat_trait_eicosapentaenoic_acid_measurement,0.489,pigean,gcat,24
['D052439'],gcat_trait_docosapentaenoic_acid_measurement,0.489,pigean,gcat,9
['D052439'],gcat_trait_docosahexaenoic_acid_measurement,0.489,pigean,gcat,62
['D052439'],gcat_trait_dihomogammalinolenic_acid_measurement,0.489,pigean,gcat,12
['D052439'],gcat_trait_arachidonic_acid_measurement,0.489,pigean,gcat,22
['D052439'],gcat_trait_alphalinolenic_acid_measurement,0.489,pigean,gcat,23
['D052439'],Disorder_of_lipid_metabolism_Orphanet_309005,0.489,pigean,orphanet,104
['D052439'],gcat_trait_linoleic_acid_measurement,0.489,pigean,gcat,78
"['D001049', 'D009157', 'D020294', 'D020739', 'D020754']",Presynaptic_congenital_myasthenic_syndromes_Orphanet_98914,0.488,pigean,orphanet,21
['D000686'],Amyloidosis_Orphanet_69,0.486,pigean,orphanet,29
['D028361'],Mitochondrial_disease_Orphanet_68380,0.485,pigean,orphanet,65
['D028361'],gcat_trait_coenzyme_Q10_measurement,0.485,pigean,gcat,22
"['D001259', 'D018908', 'D028361']",Coenzyme_Q10_deficiency_Orphanet_35656,0.485,pigean,orphanet,2
['D028361'],Multiple_mitochondrial_dysfunctions_syndrome_Orphanet_289573,0.485,pigean,orphanet,7
"['D028361', 'D040181']",Isolated_complex_I_deficiency_Orphanet_2609,0.485,pigean,orphanet,63
['D028361'],gcat_trait_mitochondrial_DNA_measurement,0.485,pigean,gcat,34
"['D004487', 'D006319', 'D009886', 'D018901', 'D023961', 'D028361']",Perrault_syndrome_Orphanet_2855,0.485,pigean,orphanet,8
"['D007888', 'D028361']",Isolated_ATP_synthase_deficiency_Orphanet_254913,0.485,pigean,orphanet,23
['D000075363'],gcat_trait_AL_amyloidosis,0.483,pigean,gcat,15
"['D008052', 'D009136']",Muscular_lipidosis_Orphanet_206953,0.482,pigean,orphanet,58
['D014883'],gcat_trait_blood_osmolality_measurement,0.478,pigean,gcat,29
['D014883'],gcat_trait_erythrocyte_cadmium_measurement,0.478,pigean,gcat,13
['D002128'],gcat_trait_calcium_measurement,0.478,pigean,gcat,36
['D010300'],UPDRS1,0.477,pigean,portal,79
['D010300'],UPDRS2,0.477,pigean,portal,67
['D010300'],Parkinsons,0.477,pigean,portal,60
['D010300'],SEADL70inPD,0.477,pigean,portal,51
['D010300'],gcat_trait_Young_adultonset_Parkinsonism,0.477,pigean,gcat,20
"['D008607', 'D010300', 'D013036', 'D038901', 'D038921', 'D040181']",Xlinked_nonsyndromic_intellectual_disability_Orphanet_777,0.477,pigean,orphanet,26
['D010300'],UPDRS4,0.477,pigean,portal,71
['D010300'],gcat_trait_Parkinson_disease,0.477,pigean,gcat,37
"['D003248', 'D010300']",ConstipationInPD,0.477,pigean,portal,54
['D010300'],UPDRS,0.477,pigean,portal,70
['D010300'],UPDRS3,0.477,pigean,portal,72
['D010300'],PDAndFirstDegree,0.477,pigean,portal,65
['D010300'],SEADLinPD,0.477,pigean,portal,57
['D010300'],Parkinson_progression_cognitive,0.477,pigean,portal,43
['D010300'],Parkinson_progression_composite,0.477,pigean,portal,41
['D010300'],MotorFlucInPD,0.477,pigean,portal,68
"['D003865', 'D010300']",DepressionInPD,0.477,pigean,portal,62
['D010300'],MOCAinPD,0.477,pigean,portal,69
['D010300'],MMSEinPD,0.477,pigean,portal,63
['D010300'],HyposmiaInPD,0.477,pigean,portal,59
['D010300'],HyinPD,0.477,pigean,portal,65
['D010300'],Hereditary_lateonset_Parkinson_disease_Orphanet_411602,0.477,pigean,orphanet,19
['D010300'],HY3inPD,0.477,pigean,portal,62
['D010300'],DyskinesiasInPD,0.477,pigean,portal,63
['D010300'],DaySleepInPD,0.477,pigean,portal,70
"['D007319', 'D010300']",InsomniaInPD,0.477,pigean,portal,68
"['D010300', 'D012148']",RLinPD,0.477,pigean,portal,57
"['D010300', 'D020187']",RBDinPD,0.477,pigean,portal,72
"['D003704', 'D010300']",DementiaInPD,0.477,pigean,portal,53
['D010300'],Parkinson_progression_motor,0.477,pigean,portal,36
['D009765'],gcat_trait_obese_body_mass_index_status,0.475,pigean,gcat,18
"['D015992', 'D009765', 'D063766']",gcat_trait_body_mass_index,0.475,pigean,gcat,113
"['D009765', 'D001835']",gcat_trait_body_weight,0.475,pigean,gcat,86
['D010024'],Osteoporosis_add,0.475,pigean,portal,56
['D010024'],Osteoporosis,0.475,pigean,portal,65
"['D010024', 'D018488']",gcat_trait_bone_quantitative_ultrasound_measurement,0.475,pigean,gcat,28
['D009765'],ChildObesity,0.475,pigean,portal,64
['D009765'],gcat_trait_obesity,0.475,pigean,gcat,32
['D009765'],Obesity,0.475,pigean,portal,68
['D009765'],SCOOPvSTILTS,0.475,pigean,portal,69
['D010024'],Osteoporosis_het,0.475,pigean,portal,75
['D009765'],SCOOPvUKHLS,0.475,pigean,portal,61
['D009765'],gcat_trait_BMIadjusted_hip_circumference,0.475,pigean,gcat,60
['D009765'],gcat_trait_CCL11_measurement,0.475,pigean,gcat,13
['D009765'],gcat_trait_hip_circumference,0.475,pigean,gcat,36
['D009765'],gcat_trait_lean_massadjusted_fat_body_mass,0.475,pigean,gcat,11
['D009765'],gcat_trait_longitudinal_BMI_measurement,0.475,pigean,gcat,34
['D010024'],Osteoporosis_dom,0.475,pigean,portal,53
['D050171'],Dyslipid_add,0.475,pigean,portal,95
['D010024'],Osteoporosis_rec,0.475,pigean,portal,60
['D010024'],gcat_trait_cartilage_thickness_measurement,0.475,pigean,gcat,27
['D050171'],Dyslipid_het,0.475,pigean,portal,80
['D050171'],Dyslipid_rec,0.475,pigean,portal,99
['D050171'],gcat_trait_LDL_cholesterol_change_measurement,0.475,pigean,gcat,19
['D050171'],gcat_trait_apolipoprotein_AIV_measurement,0.475,pigean,gcat,38
['D050171'],Dyslipid,0.475,pigean,portal,106
['D050171'],gcat_trait_apolipoprotein_A_1_measurement,0.475,pigean,gcat,87
['D050171'],gcat_trait_lipoprotein_measurement,0.475,pigean,gcat,70
['D050171'],gcat_trait_phospholipid_measurement,0.475,pigean,gcat,82
"['D000081207', 'D000745', 'D000755', 'D002647', 'D008708', 'D009421', 'D010024', 'D010859', 'D011086', 'D013789', 'D014652', 'D017086', 'D020274']",AicardiGoutires_syndrome_Orphanet_51,0.475,pigean,orphanet,2
"['D050171', 'D024821']",gcat_trait_metabolic_syndrome,0.475,pigean,gcat,119
['D050171'],gcat_trait_very_low_density_lipoprotein_cholesterol_measurement,0.475,pigean,gcat,82
"['D000080345', 'D004827', 'D007690', 'D008607', 'D010013', 'D010022', 'D010024', 'D012174', 'D012178', 'D015576', 'D018630', 'D040181', 'D065768', 'D065886']",Familial_exudative_vitreoretinopathy_Orphanet_891,0.475,pigean,orphanet,36
"['D050171', 'D008074', 'D006951']",gcat_trait_lipoprotein_A_measurement,0.475,pigean,gcat,49
"['D050151', 'D009765']",gcat_trait_subcutaneous_adipose_tissue_measurement,0.475,pigean,gcat,30
['D050171'],Dyslipid_dom,0.475,pigean,portal,85
"['D056128', 'D009765']",gcat_trait_body_fat_percentage,0.475,pigean,gcat,82
['D010024'],gcat_trait_velocity_of_sound_measurement,0.475,pigean,gcat,20
['D010024'],gcat_trait_spine_bone_size,0.475,pigean,gcat,12
['D010024'],gcat_trait_osteoporosis,0.475,pigean,gcat,12
"['D006008', 'D011164']",Porphyria_Orphanet_738,0.475,pigean,orphanet,5
['D009765'],gcat_trait_fat_body_mass,0.475,pigean,gcat,45
"['D008078', 'D006937', 'D050171', 'D006951']",gcat_trait_low_density_lipoprotein_cholesterol_measurement,0.475,pigean,gcat,99
"['D018488', 'D010024']",gcat_trait_spine_bone_mineral_density,0.475,pigean,gcat,27
"['D018488', 'D010024', 'D015519']",gcat_trait_bone_density,0.475,pigean,gcat,62
"['D018488', 'D010024']",gcat_trait_femoral_neck_bone_mineral_density,0.475,pigean,gcat,31
"['D006937', 'D050171']",gcat_trait_lipid_measurement,0.475,pigean,gcat,107
"['D006937', 'D002784', 'D050171']",gcat_trait_total_cholesterol_measurement,0.475,pigean,gcat,96
['D006008'],Glycogen_storage_disease_Orphanet_79201,0.474,pigean,orphanet,70
['D006949'],gcat_trait_hyperlipidemia,0.468,pigean,gcat,35
['D013106'],gcat_trait_sphingolipid_measurement,0.468,pigean,gcat,28
['D013106'],Sphingolipidosis_Orphanet_79225,0.468,pigean,orphanet,45
['D003677'],gcat_trait_serum_copper_measurement,0.466,pigean,gcat,13
['D003677'],gcat_trait_serum_zinc_measurement,0.466,pigean,gcat,10
['D003677'],gcat_trait_serum_selenium_measurement,0.466,pigean,gcat,26
['D003677'],gcat_trait_selenium_measurement,0.466,pigean,gcat,25
"['D005199', 'D061325']",Hereditary_breast_andor_ovarian_cancer_syndrome_Orphanet_145,0.465,pigean,orphanet,18
"['D001254', 'D004476', 'D005199', 'D005909', 'D007184', 'D014923', 'D016864', 'D056660']",Glioblastoma_Orphanet_360,0.465,pigean,orphanet,60
"['D001254', 'D005199', 'D005910', 'D006223', 'D016864', 'D058627']",Glial_tumor_Orphanet_182067,0.465,pigean,orphanet,60
"['D000138', 'D000140', 'D006937', 'D015325']",Pyruvate_dehydrogenase_deficiency_Orphanet_765,0.463,pigean,orphanet,28
"['D000138', 'D000140', 'D015325']",Nonacquired_combined_pituitary_hormone_deficiency_Orphanet_467,0.463,pigean,orphanet,36
"['D005293', 'D019189']",gcat_trait_ferritin_measurement,0.461,pigean,gcat,28
['D007888'],Mitochondrial_DNAassociated_Leigh_syndrome_Orphanet_255210,0.461,pigean,orphanet,38
"['D019150', 'D019189']",Neurodegeneration_with_brain_iron_accumulation_Orphanet_385,0.461,pigean,orphanet,5
['D019189'],gcat_trait_iron_biomarker_measurement,0.461,pigean,gcat,4
['D019189'],gcat_trait_liver_iron_measurement,0.461,pigean,gcat,5
['D019189'],gcat_trait_serum_hepcidin_measurement,0.461,pigean,gcat,13
['D019189'],gcat_trait_serum_iron_measurement,0.461,pigean,gcat,32
['D019189'],gcat_trait_total_iron_binding_capacity,0.461,pigean,gcat,22
"['D001480', 'D002114', 'D018224', 'D019636']",Bilateral_striopallidodentate_calcinosis_Orphanet_1980,0.46,pigean,orphanet,29
['D016511'],Severe_combined_immunodeficiency_Orphanet_183660,0.451,pigean,orphanet,37
"['D001327', 'D006105', 'D016511']",Omenn_syndrome_Orphanet_39041,0.451,pigean,orphanet,29
['D014804'],gcat_trait_folic_acid_measurement,0.45,pigean,gcat,23
['D014804'],gcat_trait_vitamin_B6_measurement,0.45,pigean,gcat,5
"['D000544', 'D000690', 'D002311', 'D009386', 'D010001', 'D013494', 'D019150', 'D020774', 'D057180']",Behavioral_variant_of_frontotemporal_dementia_Orphanet_275864,0.447,pigean,orphanet,39
['D000690'],gcat_trait_sporadic_amyotrophic_lateral_sclerosis,0.447,pigean,gcat,35
"['D000690', 'D009134', 'D010001', 'D019150', 'D049310', 'D057180']",Frontotemporal_dementia_with_motor_neuron_disease_Orphanet_275872,0.447,pigean,orphanet,16
"['D000015', 'D000081207', 'D000690', 'D002607', 'D002973', 'D008607', 'D010264', 'D054220', 'D065706']",Bilateral_polymicrogyria_Orphanet_268940,0.447,pigean,orphanet,46
['D000690'],gcat_trait_amyotrophic_lateral_sclerosis,0.447,pigean,gcat,39
['D000690'],ALS,0.447,pigean,portal,70
['D018798'],IronDef,0.445,pigean,portal,81
['D018798'],IronDef_add,0.445,pigean,portal,84
['D018798'],IronDef_rec,0.445,pigean,portal,72
['D018798'],IronDef_dom,0.445,pigean,portal,79
['D018798'],IronDef_het,0.445,pigean,portal,76
['D052556'],Fetal_and_neonatal_alloimmune_thrombocytopenia_Orphanet_853,0.444,pigean,orphanet,36
['D003123'],Hereditary_nonpolyposis_colon_cancer_Orphanet_443909,0.442,pigean,orphanet,19
['D006432'],Rare_hereditary_hemochromatosis_Orphanet_220489,0.441,pigean,orphanet,6
"['D014807', 'D014808']",gcat_trait_vitamin_D_measurement,0.44,pigean,gcat,71
['D009083'],Mucopolysaccharidosis_Orphanet_79213,0.44,pigean,orphanet,21
['D014808'],gcat_trait_vitamin_D_deficiency,0.44,pigean,gcat,47
['D014808'],gcat_trait_vitamin_Dbinding_protein_measurement,0.44,pigean,gcat,20
['D015228'],gcat_trait_Hypertriglyceridemia,0.439,pigean,gcat,32
"['D014280', 'D015228']",gcat_trait_triglyceride_measurement,0.439,pigean,gcat,110
['D015228'],gcat_trait_triglycerideHDL_cholesterol_ratio,0.439,pigean,gcat,94
['D017240'],Mitochondrial_myopathy_Orphanet_206966,0.436,pigean,orphanet,79
"['D000848', 'D003103', 'D006947', 'D007714', 'D008850', 'D012873', 'D013580', 'D016142', 'D058499', 'D065707']",Colobomatous_microphthalmia_Orphanet_98938,0.436,pigean,orphanet,27
['D057174'],gcat_trait_progranulin_measurement,0.435,pigean,gcat,31
"['D000544', 'D002311', 'D013494', 'D018888', 'D020774', 'D057178', 'D057180']",Progressive_nonfluent_aphasia_Orphanet_100070,0.433,pigean,orphanet,31
['D057180'],gcat_trait_frontotemporal_dementia,0.433,pigean,gcat,27
"['D000544', 'D002311', 'D013494', 'D020774', 'D057180']",Semantic_dementia_Orphanet_100069,0.433,pigean,orphanet,29
"['D000544', 'D002311', 'D013494', 'D018888', 'D020774', 'D051359', 'D057180']",Frontotemporal_dementia_Orphanet_282,0.433,pigean,orphanet,37
['D014806'],gcat_trait_vitamin_B12_measurement,0.432,pigean,gcat,22
"['D000567', 'D006319', 'D015211', 'D018901', 'D018902', 'D052919']",Neonatal_adrenoleukodystrophy_Orphanet_44,0.432,pigean,orphanet,22
['D017674'],gcat_trait_phosphorus_measurement,0.432,pigean,gcat,9
"['D000567', 'D006319', 'D015211', 'D018902', 'D052919']",Infantile_Refsum_disease_Orphanet_772,0.432,pigean,orphanet,16
"['D000567', 'D006319', 'D015211', 'D018901', 'D018902', 'D052919']",Peroxisome_biogenesis_disorder_Orphanet_79189,0.432,pigean,orphanet,24
"['D000567', 'D006319', 'D015211', 'D018901', 'D018902', 'D040181']",Zellweger_syndrome_Orphanet_912,0.432,pigean,orphanet,22
"['D008607', 'D049932', 'D054198']",Acute_lymphoblastic_leukemia_Orphanet_513,0.431,pigean,orphanet,27
['D016115'],Oculocutaneous_albinism_Orphanet_55,0.431,pigean,orphanet,5
['D016657'],gcat_trait_cerebral_amyloid_angiopathy,0.429,pigean,gcat,21
['D016657'],gcat_trait_cerebral_amyloid_deposition_measurement,0.429,pigean,gcat,33
"['D003550', 'D003966', 'D015212', 'D016111', 'D052801']",Cystic_fibrosis_Orphanet_586,0.426,pigean,orphanet,60
['D020961'],LBD,0.425,pigean,portal,64
"['D000740', 'D000756', 'D040181', 'D046351']",Sideroblastic_anemia_Orphanet_1047,0.425,pigean,orphanet,13
['D020961'],gcat_trait_Lewy_body_dementia,0.425,pigean,gcat,25
['D009472'],Neuronal_ceroid_lipofuscinosis_Orphanet_216,0.424,pigean,orphanet,12
['D017241'],MELAS_Orphanet_550,0.423,pigean,orphanet,30
['D008275'],gcat_trait_magnesium_measurement,0.423,pigean,gcat,25
['D018488'],gcat_trait_radius_bone_mineral_density,0.422,pigean,gcat,15
['D018488'],gcat_trait_hip_bone_mineral_density,0.422,pigean,gcat,26
['D018488'],gcat_trait_bone_mineral_content_measurement,0.422,pigean,gcat,29
"['D061205', 'D015415']",gcat_trait_coronary_artery_calcification,0.421,pigean,gcat,53
['D061205'],CAC,0.421,pigean,portal,73
"['D000008', 'D006223', 'D011125', 'D016864', 'D018197', 'D065886']",Adult_hepatocellular_carcinoma_Orphanet_210159,0.419,pigean,orphanet,53
"['D000008', 'D006223', 'D006528', 'D011125', 'D016864', 'D018197', 'D065886']",Hepatocellular_carcinoma_Orphanet_88673,0.419,pigean,orphanet,55
"['D000795', 'D001254', 'D016864']",Astrocytoma_Orphanet_94,0.419,pigean,orphanet,59
"['D056128', 'D001827']",gcat_trait_anthropometric_measurement,0.419,pigean,gcat,39
['D056128'],gcat_trait_BMIadjusted_waisthip_ratio,0.419,pigean,gcat,64
"['D056128', 'D049629']",gcat_trait_waisthip_ratio,0.419,pigean,gcat,91
"['D056128', 'D055105']",gcat_trait_waist_circumference,0.419,pigean,gcat,33
['D056128'],gcat_trait_BMIadjusted_waist_circumference,0.419,pigean,gcat,55
"['D050152', 'D056128']",gcat_trait_visceral_adipose_tissue_measurement,0.419,pigean,gcat,43
['D052456'],gcat_trait_HDL_cholesterol_change_measurement,0.418,pigean,gcat,35
"['D000015', 'D000083143', 'D000083144', 'D000168', 'D001176', 'D002311', 'D003394', 'D003398', 'D006313', 'D009136', 'D011371', 'D019571', 'D020389', 'D020754', 'D040181', 'D052496']",EmeryDreifuss_muscular_dystrophy_Orphanet_261,0.418,pigean,orphanet,17
"['D052456', 'D008076']",gcat_trait_high_density_lipoprotein_cholesterol_measurement,0.418,pigean,gcat,102
['D017246'],Progressive_external_ophthalmoplegia_Orphanet_520820,0.418,pigean,orphanet,2
"['D008107', 'D007014']",gcat_trait_alkaline_phosphatase_measurement,0.416,pigean,gcat,98
"['D000077428', 'D001791', 'D004476', 'D008415', 'D008607', 'D009634', 'D013920', 'D013921', 'D014923', 'D015470', 'D016116', 'D019871', 'D046152', 'D054990', 'D056735']",Unclassified_acute_myeloid_leukemia_Orphanet_167714,0.415,pigean,orphanet,23
"['D007946', 'D008415', 'D016116', 'D046152']",Mastocytosis_Orphanet_98292,0.415,pigean,orphanet,23
"['D000015', 'D000077428', 'D001791', 'D002526', 'D004476', 'D008415', 'D008607', 'D009634', 'D012174', 'D013920', 'D013921', 'D014923', 'D015470', 'D016116', 'D019871', 'D046152', 'D054990', 'D056735', 'D057130']",Acute_myeloid_leukemia_Orphanet_519,0.415,pigean,orphanet,32
"['D000077428', 'D001791', 'D004476', 'D008415', 'D008607', 'D009634', 'D013920', 'D013921', 'D014923', 'D015470', 'D016116', 'D019871', 'D046152', 'D054990', 'D056735']",Acute_myeloid_leukemia_with_recurrent_genetic_anomaly_Orphanet_98277,0.415,pigean,orphanet,24
"['D009849', 'D020754', 'D040181']",Xlinked_cerebellar_ataxia_Orphanet_247765,0.414,pigean,orphanet,9
"['D002526', 'D009849', 'D020422']",Pontocerebellar_hypoplasia_type_1_Orphanet_2254,0.414,pigean,orphanet,3
['D028226'],Hereditary_amyloidosis_Orphanet_444116,0.412,pigean,orphanet,29
['D063730'],Hypophosphatemic_rickets_Orphanet_437,0.412,pigean,orphanet,21
"['D000015', 'D001176', 'D008607', 'D008881', 'D009135', 'D009224', 'D013576', 'D014923', 'D018981', 'D020294', 'D020511', 'D020513', 'D020514', 'D020914', 'D020967']",Congenital_myasthenic_syndrome_Orphanet_590,0.411,pigean,orphanet,13
['D020514'],gcat_trait_thyrotoxic_periodic_paralysis,0.411,pigean,gcat,26
"['D000015', 'D001176', 'D009224', 'D013576', 'D020294', 'D020511', 'D020513', 'D020514', 'D020914', 'D020967']",Postsynaptic_congenital_myasthenic_syndromes_Orphanet_98913,0.411,pigean,orphanet,11
"['D000015', 'D000073376', 'D001321', 'D002658', 'D003638', 'D004827', 'D006816', 'D008607', 'D009135', 'D011546', 'D013036', 'D013576', 'D019066', 'D058627', 'D065886']",Nonspecific_syndromic_intellectual_disability_Orphanet_528084,0.41,pigean,orphanet,18
['D011546'],Pseudohypoaldosteronism_Orphanet_444916,0.41,pigean,orphanet,37
"['D002607', 'D030401']",Isolated_cytochrome_C_oxidase_deficiency_Orphanet_254905,0.41,pigean,orphanet,34
"['D000081208', 'D056693']",Immunodeficiency_due_to_a_classical_component_pathway_complement_deficiency_Orphanet_169147,0.408,pigean,orphanet,27
['D018981'],Congenital_disorder_of_glycosylation_Orphanet_137,0.407,pigean,orphanet,78
"['D006031', 'D018981']",gcat_trait_serum_IgG_glycosylation_measurement,0.407,pigean,gcat,39
"['D000015', 'D000071700', 'D000743', 'D002526', 'D002658', 'D003645', 'D006849', 'D008268', 'D008607', 'D009084', 'D009136', 'D009755', 'D009958', 'D012164', 'D012174', 'D014786', 'D015417', 'D015862', 'D020788', 'D040181', 'D052245', 'D057130', 'D058494', 'D065886']",Retinitis_pigmentosa_Orphanet_791,0.404,pigean,orphanet,57
"['D001927', 'D015419', 'D052496', 'D052497']",Congenital_generalized_lipodystrophy_Orphanet_528,0.401,pigean,orphanet,94
"['D001176', 'D003286', 'D006976', 'D009123', 'D011668', 'D052496', 'D052497', 'D065627']",Idiopathicheritable_pulmonary_arterial_hypertension_Orphanet_422,0.401,pigean,orphanet,20
['D052496'],Familial_partial_lipodystrophy_Orphanet_98306,0.397,pigean,orphanet,99
"['D003550', 'D015319', 'D050500', 'D052801']",Hereditary_chronic_pancreatitis_Orphanet_676,0.395,pigean,orphanet,22
['D000071698'],LADA,0.282,pigean,portal,56
['D007592'],gcat_trait_joint_hypermobility_measurement,0.28,pigean,gcat,14
"['D015207', 'D010003']",gcat_trait_osteoarthritis_hip,0.278,pigean,gcat,23
['D010003'],ALLOA_dom,0.278,pigean,portal,76
['D010003'],ALLOA,0.278,pigean,portal,58
